reflections,oracle,concepts,generated_summary_beam1,generated_summary_beam2,generated_summary_beam3,generated_summary_beam4,generated_summary_beam5
Type 2 error type 2 error test statistic Type 2 error type 2 error Nothing Type 2 error confidence interval approach and type 2 error Type 2 error Nothing Quiz question about mean Relationship between type 1 and type 2 error Critical value Confidence Interval and type 2 error Type 2 error Nice type 2 error calculation Test statistic approach Type 2 Error todays class was quite simple and nothing was frankly that interesting . It was generally a review of previous classes type 2 error and type 1 error difference Test statistics & type II approach @extractive,Over half of students found Type II error interesting . A few enjoyed either test statistics or nothing . A couple students liked confidence intervals and the relationship between Type I and II error .,"['confidence interval', 'test statistic', 'error test']","Most students found type 2 error and type 1 error interesting. Some others liked confidence intervals, type 2 errors, and the test statistic approach.","Most students found type 2 error and type 1 error as interesting. Some others liked confidence intervals, test statistics, and the relationship between type 1 and type 2 errors.","Most students found type 2 error and type 1 error as interesting. A few others liked confidence intervals, test statistics, and the relationship between type 1 and type 2 errors.","Most students found type 2 error and type 1 error as interesting. A few others liked confidence intervals, test statistics, and the relationship between type 1 and type 2 errors.","Most of the students found type 2 error and type 1 error as interesting. Some others liked confidence intervals, test statistics, and the relationship between type 1 and type 2 errors."
"Nothing sampling distribution Distribution of the sample mean is same as the distribution of population , why ? Last 2 questions of PS Nothing problem solutions ps question 2 and 5 I do n't know why , but it was kind of boring and difficult to follow Problem session Clt nothing Nothing Not much . Sampling distribution but i think it was because i missed the last lecture The second question of ps sampling Sampling nothing clt central limit theorem Standard deviation 30 being the lower limit to convert to clt Nothing Nothing Conversion of normal approximation to binomial distribution all staff . i should work hard . Ps question 5 was not clearly asked and question 2 sample distributions Nothing we are too slow Ps questions the difference between x bar and xi . and the application of central limit theorem using these terms . Nothing Second question of ps PS questions nothing Nothing the concept of being greater than 30 for validty of central limit theorem Nothing the difference between x bar and xi . none Nothing nothing The difference between x , x -LRB- i -RRB- and x-bar . These terms a little bit confused my mind . I 'm not sure if I can differentiate them . @extractive","Over a third of students found nothing difficult . Approximately 20 % were confused by the PS questions , especially the second one . A handful did n't understand sampling distribution and concepts related to CLT , and a few were lost on the difference between x-bar and x-i .","['sample distribution', 'central limit', 'normal approximation', 'lower limit', 'sampling distribution', 'central limit theorem', 'binomial distribution']","Most students had trouble with the problem set, and the questions related to sampling and central limit theorem. Some students had problems with the second question of the session, and some had trouble understanding the difference between x, x -LRB- and x-bar.","Most students had trouble with the problem set, the second question of the day, and the discussion of the sampling distribution. Some students had problems with the central limit theorem and the difference between x, x -LRB- and xi.","Most students had trouble with the problem set, the second question of the day, and the discussion of the sampling distribution. Some students had problems with the central limit theorem and the difference between x and xi.","Most students had trouble with the problem set and the second question of the session. Some others had problems with the central limit theorem, sampling distribution, and standard deviation.","Most students had trouble with the problem set and the second question of the session. Some others had problems with the central limit theorem, sampling distribution, and standard deviation."
"F distribution written in the manner of msr/mse Confidence interval of beta1 Hypothesis testing in regression Confidence interval for beta1 Anova Regression confidence interval for beta1 Calculations related to variation relationship btw t ^ 2 and f distribution ANOVA table regression and ss Nothing B0 and B1 approaches Anova Regression and applications confidence interval for B1 anova Confidence interval for beta ANOVA b0 and b1 anova Nothing everything was clear MSE there is nothing interesting to say about Regression beta 1 Regression and expected value of Y Sst , ssr and sse analysis of variation The distribution of error noting etall yuppi Reading Anova table ANOVA Table was interesting ssr and sst were the interesting parts of todays lecture ANOVA analysis of variance was clear ANOVA -LRB- analysis of variance -RRB- @extractive","Almost a third of students enjoyed ANOVA and ANOVA tables . A handful noted liking regression and the confidence interval of B1 . In addition , a few students found either nothing or B0 and B1 to be interesting .","['confidence interval', 'variation relationship']","Most students found regression and ANOVA interesting. Students also found confidence intervals for beta1, ANOVA tables, and the F distribution interesting.","Most students found regression and ANOVA interesting, as well as confidence intervals for beta1, the F distribution, and the ANOVA table interesting. Students also found Ssr, MSE, and SST interesting.","Most students found regression and ANOVA interesting, as well as confidence intervals for beta1, ANOVA tables, and the F distribution interesting. Some others found MSE, Ssr, and SST interesting.","Most students found regression and ANOVA interesting, along with confidence intervals for beta1, ANOVA tables, and the F distribution interesting. A few students found MSE, Ssr, and SST interesting.","Most students found regression and ANOVA interesting, as well as confidence intervals for beta1, the F distribution, and the ANOVA table interesting. Students also found Ssr, MSE, and SST interesting."
"I do n't really have a problem with today 's topic , but I had hard times trying to figure out the teacher 's handwriting . İn the age of distributions example , application of q-q plot was confusing Last problem about normalization the example after central limit theorem Normal approximation to binomial Calculating the mean and variance of y bar Last problem about normalization Sampling distributions Q Q plot We need more example to make it understandable . It was kind of abstract . We got the definitions but i think nobody understand really why we learn it and how we 'll use it . Finding mean and variance for the sample . Central limit theorem central limit teorem Sampling distribution was a little bit abstract Sampling distributions as a whole . The application of q-q plot on age of distributions example Sample distributions of mean q q plot central limit theorem and normal approximations Nothing nothing the fact that we can sample as many as we want . I think there is a limit . Central Limit Theorem confuses leacturers explanation . bernaulli random variables Central limit theorem and relations with average of x , mean and variance clt application normal approximation Sampling distributions Last calculations were a little fast Nothing I am trying if this thing works or not q-q sampling not much Central limit Normal approximation of a bernoulli random variable Central Limit Thm central limit . and we moved fast . i only wrote Sampling distributions Normal approximation to binomial none Nothing box plot multivariate data The central limit and A And B events example formulas were different . I did not understand that part well Empirical vs theoretical data Qq plot Needs more numerical applications Q-Q plot All material needs more detail and studing by myself plotting mechanism Q-Q plot CLT Q-Q plot application of clt Today , taking note was a hard task . I 'm afraid I would feel better if your handwriting was more clear . @extractive","Students thought the application of Central Limit Theorem and Q-Q plot are mostly confusing . Some students also had trouble with understanding Sampling Distribution and the approach of Normal Approximation . Moreover , several students pointed out that the handwriting of the professor was not very clear and they need more numerical applications about everything they have learned .","['bernoulli random variable', 'central limit', 'normal approximation', 'multivariate data', 'hard task', 'random variable', 'theoretical data', 'central limit theorem', 'box plot']","Most students had trouble with the central limit theorem, the application of the Q-Q plot, and normal approximation to binomial. Some students had problems with the example of the age of distributions, and the problem set.","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. A few students had problems with the example of the age of distributions, and nothing at all.","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. A few students had problems with the example of the age of distributions, and nothing at all.","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. Some students also had trouble with the example used to illustrate the age of distributions. A few students had problems with the problem set.","Most students had trouble understanding the concepts of sampling distributions, central limit theorem, normal approximation to binomial, and the application of the Q-Q plot. Some students also had trouble with the example used to illustrate the age of distributions. A few students had problems with the problem set."
"Type 2 error Paired observations error Pooled variance Nothing confusing Everything was clear P value test on population variance Pooled Sample Variance Pooled variance the question at the beginning of lecture Paired observations Pool variance Degree of freedom when variances are equal Nothing Test on population variance Nothing last think about t distribution details about statistical information Population mean difference everything was clear Nothing was confusing or needed more detail , class was fine nothing was confusing or needed more detail variances in hypothesis testing chi squared table interpretation about s ^ 2 The formulas forth case of sample variance testing p value Project grades method paired t test using paired observations Paired observations everything was okey The mathematical processes was clear but it becomes difficult when understanding the problems Testing on population variance the degree of freedom of 3rd case The case mean1 is not equal mean2 @extractive","One fourth of students found Pooled Variance mostly confusing , while another 22 % of students found everything clear . Some students had trouble with Paired Observation , and several students also mentioned T test , Degree of Freedom , P value , and population mean difference which are confusing .","['statistical information', 'chi square', 'hypothesis test', 'sample variance', 'population variance', 'hypothesis testing']","Most students found the problem of population variance and paired observations as confusing. Some others had problems with pooled variance, the degree of freedom of variance, and the p value test.","Most students found the problem of population variance and paired observations as confusing. Some others had problems with pooled variance, p values, and the degree of freedom of the 3rd case.","In this lecture students had trouble with paired observations, pooled variance, and the p value test on population variance. Students also had trouble understanding the degrees of freedom of the 3rd case, and chi squared table interpretation.","In this lecture students had trouble with paired observations, pooled variance, and the p value test on population variance. Students also had trouble understanding the degrees of freedom of the 3rd case, and chi squared table interpretation.","In this lecture students had trouble with paired observations, pooled variance, and the p value test on population variance. Students also had trouble understanding the degrees of freedom of the 3rd case, and chi squared table interpretation."
"I think that the last example was too subjective . How can we get more certain answers ? Nothing F distribution f distribution F distribution F distribution F distribution nothing Nothing Nothing confusing f distribution how to use T distribution and F distribution properly ? degree of freedom Nothing F distribution F distribution Nothing t distribution tableau degrees of freedom of t distribution F distribution f distributions Degree of freedom T and F distributions How to use a table of F,T,chi-squared chi squared Question in the exam -LRB- the one with 25 samples and n = 100 -RRB- F distribution nothing f dist -- T distribution problem T distribution t distribution nothing F distribution Differences and comnections between distributions the reason why we use t distribution F distribution f distribution none Probabilities compairing variance from two different resources It was generally clear Nothing . F distribution F distribution examples F distribution V1 and v2 degrees of freedom Boundaries 0.4-0.6 T distrubution The last quiz question comparing variance from diffirent sources Nothing F distribution the constraint for the example -- @extractive","Lots of students had trouble with the concept and the application of F Distribution and T distribution . Around 20 % of students thought everything were clear . Several students were confused about Degree of Freedom , Comparing Variance , and the last example .","['quiz question', 'chi square']","Most students found the F distribution and T distribution confusing. Some others had problems with degrees of freedom, differences between distributions, and the T distribution. A few students had problems using tables of distributions, such as the chi-squared and chi-distribution.","Most students found the F distribution and T distribution as confusing. Some others had problems with degrees of freedom, differences and comnections between distributions, and the constraint for the example.",Most students found the F distribution and T distribution confusing. Some others found degrees of freedom and differences between distributions as confusing. A few students had problems with chi-squared and the constraint for the example.,Most students found the F distribution and T distribution confusing. Some others found degrees of freedom and differences between distributions confusing. A few students had problems with chi-squared and variance from diffirent sources.,Most students found the F distribution and T distribution confusing. Some others found degrees of freedom and differences between distributions as confusing. A few students had problems with chi-squared and the constraint for the example.
Type 2 error Type 2 error Error Pooled variance Testing on population variance Paired observation Paired observations test on population variance Paired Observation Paired observations the last topic Nothing Pool variance Test statistic Point 2 error Test on population variance Nothing type 2 error in general t values and other statistical information was interesting to me Population mean difference everything was clear Paired t test testing h0 using t values three different approach The comparison techniques hypothesis testing based on sample variances Difference of the mean values Project grades unnecessarily low !! ! type 2 error usage of t distrubition Type 2 error Paired T Test hypothesis test using t distribution for difference of means Testing on population variance the paired observations is well understood Pool distribution and @extractive,"A handful of students found Type II error and paired observations to be most interesting . A few enjoyed t-values / t-distribution , the test on population variance , and pooled variance .","['statistical information', 'hypothesis test', 'sample variance', 'population variance', 'hypothesis testing']","Most students found paired observations and type 2 error interesting. Some others found pool variance, hypothesis testing, and the use of the t distribution interesting.","Most students found paired observations and type 2 error interesting. A few others liked pool variance, hypothesis testing based on sample variances, and using the t distribution.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing using t values, and the difference of the mean values in a project.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing using the t distribution, and the difference of the mean values.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing based on sample variances, and the difference of the mean values."
Bias of an estimator Nothing variance sum Bias Seriously nothing Nothing Point estimate one and two sample estimation problems Nothing f distribution last question in exam Bias Nothing Nothing Nothing f distribution random variable of the difference of two means Nothing Nothing graphical representation Relation between 1/x and f nothing bias alfa Nothing bias of an estimator F distribution Nothing bias everything Logic of bias t distribution nothing how we determine bias of an estimator and what bias exactly means Nothing graphical representation bias Estimation of parameters the way of determining which variable must be used : mean or median or first observation The unbiased estimations nothing Nothing conparing means of two population t tables F distribution Nothing Bias nothing F table @extractive,"A little over a third of students had no issues . Approximately 20 % struggled with bias -LRB- of an estimator -RRB- , and a handful had issues with F-distribution/tables . A few students had trouble with estimators , and a couple struggled with graphical representations .","['variance sum', 'random variable', 'graphical representation', 'sample estimation']",Most students found nothing at all confusing. Some students found the F distribution and bias of an estimator as confusing. Others found the graphical representation of the F table and the variance sum as confusing concepts.,Most students found the topic of bias of an estimator and the F distribution as confusing. Some others found the graphical representation of the F distributions and the relationship between 1/x and F as confusing concepts. A few students found nothing confusing.,"Most students found the topic of bias of an estimator and the F distribution as confusing. Some others found the graphical representation of the f distribution and the relationships between the means and the variance of two means, point estimates, and two sample estimation problems as confusing.",Most students found the topic of bias of an estimator and the F distribution as confusing. Others found nothing at all confusing. A few students had problems with the graphical representation of F distributions and the relationship between 1/x and F.,"Most students found the topic of bias of an estimator and the F distribution as confusing. Others found nothing at all confusing. A few students had problems with the graphical representation of F distributions, point estimates, and the relationship between 1/x and F."
Type 2 error Everything is clear Quiz speed test on population variance and difference of means Nothing confusing since the professor revised the last lecture which made us understand it well Nothing was muddy Nothing problem session 2nd question Nothing nothing Determining reject and fail to reject regions ps questions were interesting Nothing Nothing rejecting h0 without regarding p value Everything is clear problem session and questions Nothing 3rd question in ps Nothing p value and details about it Nothing everything was clear Nothing was confusing nothing needed more detail The paired t-test t distribution test and dof calculation Nothing type 2 error Nothing Nothing was confusing everything was clear . No need for explanation for anything required every point was clear Less things again @extractive,"60 % of students found everything clear . The rest of students respectively had some trouble with Problem session questions , Paired T-test , Type 2 Error and P value .",['population variance'],"Most students found nothing confusing. Some students had problems with the problem session, type 2 error, and the 3rd question in the ps.","Most students found nothing confusing. Most of the students found the problem session and questions interesting. Some others found type 2 error, paired t-test, and the p value interesting.","Most students found nothing confusing. Some students had problems with the problem session, type 2 error, and the paired t-test. A few students had trouble with the 3rd question in ps.","In this lecture students had trouble with type 2 error, the paired t-test, and the 3rd question in the problem set. They also had trouble understanding the ps questions and the p value.","In this lecture students had trouble with type 2 error, the paired t-test, and the 3rd question in the problem set. They also had trouble understanding the ps questions and the p value."
"Nothing Nothing Nothing nothing Nothing Biased-unbiased estimator ps formulating expected value of mean deviation mean square error Nothing was confusing estimations Nothing Nothing Sample estimation Bias and unbiased Confidential interval variance reliability Nothing Nothing nothing ps . . Nothing Bias Nothing Nothing Nothing nothing nothing mean square Eventhough course instructor said that exam wont involve hard aritmetics and proofs , in the ps only those type of questions were solved Sixth question in exam Nothing much Expanding Mean Square Error mean square error Nothing Fifth ps question Everything is okey . Mean square error nothing -- @extractive","Half number of students found everything clear . The remaining students had trouble with Mean Square Error , Biased-Unbiased Estimator and Sample Estimation . In addition , Some students also mentioned questions from Problem session were confusing .",['square error'],"Most students had problems with the ps, especially the mean square error question. Some students had trouble with bias and the sample estimation question. A few students had no problems.",Most students found the mean square error and the ps questions confusing. Some others had problems with bias and the sample estimation. A few students had problems expanding mean square Error and finding the mean deviation.,Most students had problems with the mean square error and the sixth question in the exam. Some students had trouble with bias and the sample estimation. A few students had no problems.,"In this lecture students had trouble with mean square error, bias, and the sixth question in the exam. They also had problems with sample estimation and the confidential interval variance.","In this lecture students had trouble with mean square error, bias, and the sixth question in the exam. They also had problems with the sample estimation and confidential interval variance."
I understood F distribution . F tables F distrubition f distribution F tables F distribution Using F distribution to compare variances f distribution F distrubution F distributions T distribution problem session Some ps questions logic behind T and F distribution Ps questions F distribution example F and t distribution using the distribution of sample Nothing nothing Hyporisis Test F distribution F distribution f distrubution T and F distribution ps questions T distribution ps nothing Understanding the sampling F distribution f distribution Connections between different distributions f distribution f distribution differences between distribution types The t distribution method Example about f distribution F distribution f tables f distribution F distribution The usage fields of various distributions f distrubition F distribution F distribution T and f distribution F distribution -- @extractive,"Approximately 60 % of students enjoyed F distributions . A handful mentioned liking T distributions and the PS questions . Finally , a few students found F tables and understanding the discrepancies of the various distributions interesting .",['distribution method'],"Most students found the F distribution and T distribution interesting. Some others found the tables and graphs of F distributions, f distributions, and the relationships between distributions interesting.","Students were interested in the F distribution, F distributions, and T distributions. They also enjoyed learning about F tables, graphs, and the relationships between distributions.","Students were interested in the F distribution, T and F distributions, F tables, and the distribution of samples. They also enjoyed learning about the relationships between distributions, and using F distributions.","In this lecture students enjoyed learning about the F distribution, T and F distributions, and using F tables to compare variances. They also enjoyed understanding the relationships between different distributions, including the distribution of samples.","In this lecture students enjoyed learning about the F distribution, T and F distributions, and using F tables to compare variances. They also enjoyed understanding the relationships between different distributions, including the distribution of samples."
Nothing F tables and alfa values Everything was clear ! last question in exam F distribution 's use Nothing Nothing confidance interval and alfa Nothing Reading f table F distribution f distribution Nothing Explanations of PS questions . 4th question Nothing Ps question 4 f tables Nothing nothing T and F distributions Confidential Interval T distribution Nothing f table and alfa values T and F distribution Ink of the instructor Low voice of assistant The last example f and t f distribution t function F table Confidence Interval and alfa f distribution Quiz question 4 nothing Nothing was confusing the interpretation of the tableau of f distribution The way we decide on the distribution method Nothing . Confidence interval Looking for different numbers 4th question in the ps So complicated i ca n't get it F square Tableau with two degrees of freedom degreea of freedom Ps last question Nothing T and F distribution Alfa PS solutions @extractive,"Students were mostly confused about F Distribution , Problem session and quiz questions . Some also had trouble with T Distribution , Confidence Interval and Alfa Value , while 27 % of students found everything is clear .",['distribution method'],"Most students had trouble with the last question, and the F distribution. Some students had problems with the confidence interval, T and F distributions, and T and the tableau.","Most students had trouble with the F distribution, T and F tables, Confidence intervals, and the 4th question. Some students had problems with the Ps and the tableau.","Most students had trouble with the F distribution, T and F tables, Confidence intervals, and the 4th question. A few students had problems with the Ps and the tableau.","In this lecture students had trouble understanding the F distribution, the T and F distributions, Confidence intervals, and the 4th question. Students also had trouble with degrees of freedom and the tableau.","In this lecture students had trouble with the F distribution, T and F distributions, Confidence intervals, and the 4th question in the ps. Students also had trouble understanding the tableau of F distributions."
"Hypothesis testing Hypothesis testing confidence interval of two variances hypothesis testing in general Tutor 's remark that hypothesis testing la the main point of the course Innocent example Confidence interval analogy of hypothesis Confidence İnterval chi distribution in confidence Hypothesis testing concept of H0 and H1 Hypothesis test Hypothesis testing example one sided ratio of variances hypothesis testing One sided confidence interval İt is shocking but i got the whole idea :-RRB- Hypothesis testing hypothesis testing analysis Two sided intervals hypothesis testing and its applications Hypothesis Testing Intro Confidence interval confidence interval , hypothesis Hypothesis testing comparing h0 and h1 parameters Hypothesis testing confidance interval Hypothesis testing determining the which distribution will be used in confidence interval evaluation The hypotheses Confidence Interval variance intervals confidence interval about variances from two populations Hypothesis Testing is insteresting Confidence interval very interesting confidence interval for variance and mean Estimating variance interval @extractive","The majority of students found Hypothesis Testing and Confidence Interval of Variance mostly interesting , including one-sided interval , two-sided interval and application . Several students also were interested in H0 & H1 parameters , Chi Distribution","['chi distribution', 'confidence interval', 'hypothesis test', 'hypothesis testing']","Most students found hypothesis testing and confidence intervals interesting. Some others liked the concept of H0 and H1, hypothesis testing in general, and the confidence interval.","Most students found hypothesis testing and confidence intervals interesting. Some others liked variance intervals, one-sided intervals, and H0 and H1 parameters. A few students liked the chi distribution.","In this lecture students enjoyed learning about hypothesis testing, confidence intervals, and one-sided intervals. They also enjoyed using H0 and H1 parameters to test hypotheses.","In this lecture students enjoyed learning about hypothesis testing, confidence intervals, and one-sided intervals. They also enjoyed using H0 and H1 parameters to test hypotheses.","In this lecture students enjoyed learning about hypothesis testing, confidence intervals, and one-sided intervals. They also enjoyed using H0 and H1 parameters to determine the confidence interval."
Nothing Ps first question . Variance calculation Nothing Degrees of freedom nothing Degree of freedom greyscale intensity study set answers Nothing PS question4 Nothing anything Nothing chi-square quiz Consept of chi square chi square distribution Chi square chi square Nothing nothing Generally it was ok Chi-square distribution proof nothing How the formula occure Degree of freedom Ps third question Chi Square Distribution nothing Not much . I feel like we should move on something new @extractive,"A little over 1/3 of students had no problems . A handful had issues with chi-squared concepts , and a few struggled with some of the PS questions and degrees of freedom . A couple students did n't understand the study set/quiz answers .","['chi square distribution', 'chi square']",Most students found the chi-square distribution and degrees of freedom as confusing. Some others found the derivation of the chi square distribution and the degrees of degrees of Freedom as confusing.,Most students found the chi square distribution and degrees of freedom as confusing concepts. Some others found variables and greyscale intensity as confusing. A few students found nothing at all confusing.,Most students found the chi-square distribution and degrees of freedom as confusing. Some others had problems with variables and greyscale intensity. A few students had no problems at all.,"Most students found the chi-square distribution and degrees of freedom as confusing. Some others found nothing at all confusing. A few students had problems with variables and greyscale intensity, but most had no problems.","In this lecture students had trouble with chi-square distribution, degrees of freedom, and greyscale intensity. Students had no problems with the PS question4."
"I understood T and F distributions . Relation between t distribution and normal distribution T distribution nothing T distribution F distribution T distribution t distribution William Sealy Gosset and his student 's t-distribution F and T distributions t distribution F distribution and T distribution t distribution T distribution T and F Distributions T distribution F distribution f distribution t and f distributions T distribution t distributions F Factorization T and F distributions sampling distribution T distribution T distribution t distribution t distribution reading t table T distribution , F distribution T distribution f distribution i dont remember the name of lecture , we discussed in first 30 minutes comparing variances F distribution none of them Quiz questions t distribution backward probability F distribution the way of using t distribution The last part F distribution T distribution F distribution T distribution F distribution The distribution nothing T distribution the example in which t distribution is used T distribution F distribution t distribution Fat content example @extractive","Over half of the students enjoyed T-distributions , and a third liked F-distributions . A few students did n't enjoy anything , and one student each liked comparing variances and sampling distributions .","['sampling distribution', 'normal distribution']","Most students had trouble with the distribution, especially the T and F distributions. Some students had problems with the t distribution, and the examples used to illustrate it.","Most students had trouble with T and F distributions. Some students had problems with the distribution of the T distribution, the relationships between the distributions, and the examples used to illustrate them.","Most students had trouble with T and F distributions, and the examples used to illustrate them. A few students had problems with the distribution of fat content and the relationship between T distributions and normal distributions.",In this lecture students mostly had trouble with T and F distributions. They also had problems with the distribution in general and the example in which it was used. A few students had no problems.,"In this lecture students mostly had trouble with T and F distributions. They also had problems with the distribution of fat content, reading the table, and understanding the relationships between distributions."
One sided and two sided interval estimations Lognormal distribution noise in the class Confidence interval Hypothesis testing and interval estimation Nothing irrelevant ps and study set questions irrelevant Ps and study set questions Last question in exam interval of freedom Nothing lognormal distribution Nothing I did n't find any topic to be hard to understand the new subject One-sided interval problem about bernoulli one Side interval Log normal Mean Square Error biased and unbiased distribution There was nothing that I did not understand . Everything is ok nothing confusing nothing was interesting topic of hypothesis testing Nothing Nothing log normal distribution Nothing Nothing confidence interval biased bias unbias unbiased ps questions study set Nothing lognormal how to implement the knowledge to questions Nothing there is nothing to discuss in detail nothing estimating population mean Last question in exan nothing is confusing at all . Confidence interval can be explained a bit more The irrelevant quiz problems and the topics @extractive,"Almost 40 % of students found nothing to be difficult . A handful struggled with lognormal distribution and PS/study set questions -LRB- and their irrelevance , in particular -RRB- . A few students had trouble with one-sided intervals and confidence intervals .","['confidence interval', 'interval estimation', 'hypothesis test', 'lognormal distribution', 'hypothesis testing', 'normal distribution']",Most students found the confidence interval and hypothesis testing interesting. Some others found the lognormal distribution and the study set questions as interesting. A few students found one-sided intervals and the one-side interval problem as confusing.,"Most students found the confidence interval and hypothesis testing interesting, as well as the study set questions and the one-sided interval problem interesting. Some others found the log normal distribution and the lognormal distribution as interesting.","Most students found the confidence interval and hypothesis testing interesting, as well as the study set questions and the one-sided interval problem interesting. Some others found the lognormal distribution and the log normal distribution as interesting.",Most students found the topic of hypothesis testing and confidence intervals to be the most interesting. Some others found the lognormal distribution and the study set questions as interesting. A few students found one-sided intervals and the confidence interval as confusing. A very few students didn't find anything confusing.,Most students found the topic of hypothesis testing and confidence intervals to be the most interesting. Some others found the lognormal distribution and the study set questions as interesting. A few students found one-sided intervals and the confidence interval as confusing.
Type 2 error Type 2 error Error Pooled variance Testing on population variance Paired observation Paired observations test on population variance Paired Observation Paired observations the last topic Nothing Pool variance Test statistic Point 2 error Test on population variance Nothing type 2 error in general t values and other statistical information was interesting to me Population mean difference everything was clear Paired t test testing h0 using t values three different approach The comparison techniques hypothesis testing based on sample variances Difference of the mean values Project grades unnecessarily low !! ! type 2 error usage of t distrubition Type 2 error Paired T Test hypothesis test using t distribution for difference of means Testing on population variance the paired observations is well understood Pool distribution and @extractive,"Around one fourth of students found hypothesis testing on Population Variance such as pooled variance mostly interesting . Another 19 % of students were interested in Type 2 Error , and 16 % of students were interested in T Value , T test and T distribution . Several students also found Paired Observation interesting .","['statistical information', 'hypothesis test', 'sample variance', 'population variance', 'hypothesis testing']","Most students found paired observations and type 2 error interesting. Some others found pool variance, hypothesis testing, and the use of the t distribution interesting.","Most students found paired observations and type 2 error interesting. A few others liked pool variance, hypothesis testing based on sample variances, and using the t distribution.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing using t values, and the difference of the mean values in a project.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing using the t distribution, and the difference of the mean values.","In this lecture students were interested in paired observations, type 2 error, pooled variance, hypothesis testing based on sample variances, and the difference of the mean values."
"Nothing Bias vs variability Project parts Mean square Mean square error Nothing everythig was clear Nothing last week 's bias iterations Nothing Nothing mean square error Nothing mean square error equation Nothing F distribution bias and unbiased quality control Mean square error nothing nothing was confusing mean Square error the things we are expected to do in project Nothing Sampling distribution mean square error + bias nothing is confusing maybe except r Nothing Point of estimate bias and unbiased The homework nothing Nothing was confusing or needed more detail last example about graphical repsentation that shows more bias or mse respectively and which one is prefered ? Which parameter is unbiased or not Nothing Nothing new . So everything is ok which method is more reliable , mean square or bias Nothing The bias formula Nothing Everything is okey estimation of bernoulli variables Everything was clear nothing was confusing We did n't cover any new topic in today 's lecture . @extractive","About half of students found nothing confusing . A handful still had trouble with mean square error , as well as concepts related to bias -LRB- and unbiased -RRB- . A couple students needed clarification on the project , as well as specific differences in the graphical representation/reliability of mean square vs. bias .","['quality control', 'square error', 'distribution bias']","Most students had no problems with this lecture. Some students had trouble with the Mean Square Error equation, the bias formula, or the homework assignment. Some others had trouble understanding the sampling distribution, and the point of estimate.","Most students had no problems with this lecture. Some students had trouble with the Mean Square Error equation, the bias formula, and the sampling distribution. A few students had problems with the homework assignments.","Most students had no problems with this lecture. Some students had trouble with Mean Square Error, the bias formula, and the homework assignment. A few students had problems with sampling distribution and the F distribution.","In this lecture students had trouble with the mean square error equation, the sampling distribution, and the bias formula. They also had trouble understanding the homework assignments.","In this lecture students had trouble with the mean square error equation, the sampling distribution, and the bias formula. They also had trouble understanding the homework assignments."
